ID,AGE,GENDER,ANNUAL_INCOME,CREDIT_SCORE,EMPLOYMENT_STATUS,EMPLOYMENT_YEARS,EDUCATION_TYPE,FAMILY_STATUS,HOUSING_TYPE,MONTHLY_DEBT,EXISTING_ACCOUNTS,REQUESTED_CREDIT_LIMIT
104629,38,F,508300.0,603,Retired,2.5,Graduate,Married,Living with Parents,7600.0,0,25000
104630,26,M,827400.0,799,Self-employed,5.2,High School,Married,Living with Parents,20100.0,6,300000
104631,34,F,781200.0,879,Salaried,0.0,Post Graduate,Single,Company Provided,10200.0,2,150000
104632,33,F,396100.0,791,Salaried,4.0,Graduate,Divorced,Rented,1700.0,7,25000
104633,27,F,609600.0,698,Salaried,5.1,Post Graduate,Married,Owned,6400.0,4,100000
104634,23,M,473400.0,599,Salaried,0.0,Graduate,Single,Living with Parents,8900.0,6,25000
104635,61,M,1167800.0,849,Salaried,13.1,Post Graduate,Married,Living with Parents,16400.0,6,25000
104636,64,M,581500.0,650,Salaried,9.3,Graduate,Married,Rented,10500.0,3,25000
104637,46,F,0.0,542,Unemployed,0.0,Graduate,Married,Living with Parents,0.0,7,200000
104638,53,F,193200.0,679,Salaried,7.3,Below High School,Single,Owned,2000.0,5,100000
104639,70,M,511200.0,815,Self-employed,15.0,Graduate,Married,Rented,9000.0,3,500000
104640,66,M,460200.0,716,Salaried,12.3,Graduate,Married,Owned,11100.0,2,200000
104641,19,F,701900.0,715,Self-employed,3.6,Graduate,Single,Rented,7500.0,0,25000
104642,72,M,14300.0,702,Retired,16.4,High School,Married,Owned,200.0,1,500000
104643,21,F,353500.0,631,Salaried,0.0,Graduate,Married,Owned,7300.0,5,50000
104644,19,F,90600.0,666,Salaried,0.0,Graduate,Married,Owned,1300.0,5,75000
104645,40,M,874100.0,611,Salaried,7.3,Graduate,Single,Rented,15400.0,1,75000
104646,60,M,692600.0,832,Salaried,18.8,Graduate,Single,Living with Parents,5800.0,3,100000
104647,22,M,248300.0,900,Retired,0.0,High School,Single,Owned,3300.0,4,200000
104648,34,M,377200.0,723,Self-employed,3.0,Graduate,Married,Rented,3500.0,1,50000
104649,32,F,854500.0,833,Self-employed,1.0,Graduate,Married,Owned,1800.0,3,100000
104650,40,F,1012500.0,759,Salaried,10.2,Post Graduate,Single,Rented,7500.0,6,300000
104651,74,M,501100.0,670,Retired,19.6,Post Graduate,Married,Owned,8200.0,2,300000
104652,36,M,481500.0,891,Self-employed,4.1,High School,Married,Rented,8200.0,6,75000
104653,29,M,595000.0,626,Salaried,1.5,High School,Married,Living with Parents,11000.0,2,100000
104654,24,M,381700.0,791,Retired,0.0,Graduate,Married,Rented,6400.0,0,200000
104655,29,F,803100.0,771,Salaried,2.4,Post Graduate,Married,Rented,9500.0,2,25000
104656,25,F,572900.0,772,Salaried,5.2,Below High School,Divorced,Rented,600.0,3,300000
104657,50,F,519400.0,734,Retired,9.7,Graduate,Married,Owned,3000.0,1,50000
104658,41,M,404800.0,614,Salaried,10.8,High School,Single,Owned,8400.0,5,100000
104659,46,F,846400.0,708,Salaried,6.2,Post Graduate,Married,Owned,6500.0,5,75000
104660,65,M,425000.0,900,Salaried,7.2,High School,Single,Rented,5500.0,4,25000
104661,51,F,0.0,650,Retired,17.7,Post Graduate,Married,Living with Parents,0.0,3,200000
104662,26,F,425100.0,900,Salaried,3.0,Graduate,Divorced,Rented,1700.0,0,75000
104663,39,F,545500.0,727,Salaried,8.6,Post Graduate,Married,Rented,8500.0,5,200000
104664,35,M,757300.0,828,Salaried,2.7,Professional Degree,Single,Owned,17800.0,2,75000
104665,65,M,774400.0,642,Salaried,10.0,Graduate,Married,Owned,10200.0,4,200000
104666,35,F,592800.0,735,Salaried,5.6,Graduate,Married,Company Provided,6800.0,2,500000
104667,25,M,661900.0,900,Retired,0.0,Graduate,Divorced,Owned,3700.0,1,25000
104668,59,F,668000.0,704,Self-employed,11.5,Post Graduate,Single,Living with Parents,7700.0,4,25000
104669,42,M,0.0,650,Retired,10.3,Graduate,Single,Owned,0.0,2,75000
104670,23,F,636400.0,773,Self-employed,2.8,High School,Single,Owned,8500.0,3,300000
104671,57,M,672600.0,798,Salaried,12.5,Professional Degree,Divorced,Owned,7000.0,7,200000
104672,29,F,217600.0,826,Salaried,8.5,Below High School,Married,Living with Parents,4400.0,2,500000
104673,67,M,756700.0,779,Salaried,15.8,Professional Degree,Married,Owned,8800.0,3,200000
104674,65,M,363200.0,711,Salaried,8.4,High School,Married,Living with Parents,3800.0,2,300000
104675,39,M,492400.0,756,Self-employed,5.9,Graduate,Widowed,Owned,7000.0,0,150000
104676,49,M,1150900.0,722,Salaried,15.1,Professional Degree,Married,Rented,25400.0,3,50000
104677,50,F,695700.0,634,Self-employed,8.7,Graduate,Married,Rented,8600.0,5,100000
104678,55,F,591900.0,642,Salaried,16.7,Graduate,Married,Rented,4400.0,2,200000
104679,21,F,847500.0,433,Salaried,4.0,High School,Married,Owned,14400.0,2,25000
104680,36,F,0.0,593,Unemployed,0.0,High School,Married,Owned,0.0,5,100000
104681,27,F,109400.0,529,Salaried,0.0,Below High School,Married,Living with Parents,1900.0,3,150000
104682,57,M,322500.0,694,Salaried,12.7,Graduate,Married,Rented,0.0,4,100000
104683,21,F,524700.0,814,Salaried,4.7,Graduate,Single,Owned,7100.0,1,75000
104684,47,M,134700.0,605,Salaried,4.0,High School,Married,Rented,1600.0,3,100000
104685,59,F,356400.0,800,Salaried,12.7,Graduate,Married,Owned,2500.0,0,75000
104686,72,M,0.0,601,Student,2.0,Professional Degree,Married,Rented,0.0,4,200000
104687,34,F,593200.0,690,Retired,3.8,Post Graduate,Married,Rented,6800.0,4,150000
104688,18,M,874200.0,878,Self-employed,0.0,Graduate,Married,Owned,5400.0,1,500000
104689,59,M,1041100.0,770,Self-employed,14.0,Professional Degree,Married,Rented,0.0,3,100000
104690,18,M,499100.0,824,Salaried,0.0,Graduate,Married,Rented,2700.0,5,200000
104691,21,M,0.0,650,Unemployed,0.0,High School,Single,Company Provided,0.0,3,100000
104692,74,M,722200.0,726,Salaried,15.2,Graduate,Married,Rented,9800.0,7,200000
104693,67,M,1097200.0,734,Salaried,12.8,Post Graduate,Married,Rented,5900.0,7,100000
104694,58,M,20000.0,417,Unemployed,0.0,High School,Married,Living with Parents,300.0,1,300000
104695,65,F,496100.0,753,Salaried,15.3,High School,Married,Owned,3500.0,2,300000
104696,22,M,669600.0,796,Salaried,2.7,Professional Degree,Married,Rented,12400.0,2,50000
104697,23,F,570000.0,794,Self-employed,4.3,Graduate,Married,Owned,9000.0,4,100000
104698,35,M,774600.0,882,Salaried,7.1,Post Graduate,Married,Owned,8800.0,4,300000
104699,19,F,345500.0,625,Salaried,1.5,Graduate,Married,Rented,4900.0,6,150000
104700,68,M,740600.0,900,Salaried,16.8,Graduate,Single,Owned,12700.0,2,200000
104701,21,M,612000.0,678,Salaried,3.0,High School,Married,Rented,8400.0,3,25000
104702,49,F,683700.0,783,Salaried,12.0,Graduate,Married,Rented,9800.0,3,500000
104703,66,F,309200.0,701,Salaried,9.8,High School,Married,Owned,0.0,6,150000
104704,59,M,525200.0,653,Salaried,10.9,High School,Married,Owned,5200.0,3,25000
104705,31,M,564100.0,651,Salaried,0.0,Professional Degree,Single,Rented,4600.0,4,25000
104706,44,M,443000.0,693,Salaried,8.8,Below High School,Married,Rented,9000.0,0,50000
104707,49,M,361100.0,603,Salaried,14.2,Below High School,Married,Living with Parents,3900.0,2,300000
104708,61,M,873900.0,725,Salaried,15.6,High School,Divorced,Owned,7700.0,3,200000
104709,42,F,679700.0,721,Salaried,5.4,Post Graduate,Married,Living with Parents,11700.0,7,25000
104710,34,M,380700.0,730,Salaried,6.3,Professional Degree,Married,Owned,1200.0,0,75000
104711,63,F,298000.0,565,Salaried,14.5,High School,Single,Owned,3800.0,3,200000
104712,68,M,626300.0,490,Retired,15.7,Graduate,Widowed,Rented,100.0,5,50000
104713,45,M,498200.0,797,Salaried,4.2,Graduate,Married,Owned,4300.0,3,150000
104714,19,M,452000.0,819,Salaried,4.2,Graduate,Single,Owned,4600.0,2,300000
104715,46,M,752400.0,495,Salaried,4.9,High School,Married,Owned,17300.0,5,200000
104716,68,M,641800.0,766,Self-employed,13.9,High School,Single,Living with Parents,7900.0,0,500000
104717,74,F,414400.0,779,Salaried,19.7,Graduate,Married,Living with Parents,3100.0,4,50000
104718,40,F,271400.0,547,Self-employed,5.5,Below High School,Single,Company Provided,3400.0,7,150000
104719,26,M,751500.0,808,Self-employed,2.6,Graduate,Married,Owned,17200.0,4,150000
104720,50,M,996500.0,832,Salaried,10.0,High School,Married,Rented,0.0,6,100000
104721,65,F,903400.0,877,Salaried,14.3,Post Graduate,Married,Living with Parents,16700.0,5,300000
104722,71,M,0.0,650,Unemployed,0.0,Graduate,Single,Owned,0.0,4,75000
104723,20,M,460900.0,801,Salaried,1.2,Graduate,Single,Owned,5800.0,5,50000
104724,34,F,645700.0,683,Salaried,5.0,Post Graduate,Single,Owned,7300.0,7,25000
104725,45,M,64200.0,688,Salaried,5.4,High School,Widowed,Rented,1500.0,4,25000
104726,23,M,465200.0,721,Salaried,0.0,High School,Married,Rented,8400.0,2,25000
104727,68,M,880500.0,900,Self-employed,18.0,Graduate,Single,Owned,5600.0,4,300000
104728,24,F,1024100.0,747,Salaried,4.9,Post Graduate,Married,Owned,13800.0,3,150000
104729,55,M,938900.0,729,Salaried,12.1,Post Graduate,Divorced,Living with Parents,20300.0,1,200000
104730,70,F,1074000.0,639,Salaried,16.6,Graduate,Single,Rented,18200.0,7,50000
104731,57,M,760700.0,842,Retired,9.0,Post Graduate,Married,Owned,11500.0,5,50000
104732,61,M,817200.0,734,Salaried,5.6,High School,Married,Owned,3800.0,2,300000
104733,33,M,590000.0,629,Self-employed,3.8,High School,Single,Company Provided,17000.0,7,75000
104734,65,F,611500.0,781,Salaried,8.4,High School,Single,Rented,11100.0,2,300000
104735,41,M,380100.0,720,Self-employed,7.5,Post Graduate,Single,Rented,9600.0,2,100000
104736,21,F,571900.0,617,Salaried,4.8,Graduate,Married,Rented,8800.0,1,50000
104737,38,M,662400.0,845,Salaried,4.2,Graduate,Married,Company Provided,8800.0,1,25000
104738,37,M,0.0,450,Unemployed,0.0,Graduate,Divorced,Owned,0.0,4,25000
104739,47,M,182100.0,669,Self-employed,5.7,Below High School,Single,Owned,3600.0,7,100000
104740,33,M,849600.0,706,Salaried,4.6,High School,Married,Owned,19800.0,4,75000
104741,44,M,90000.0,539,Student,2.0,High School,Married,Living with Parents,1800.0,3,25000
104742,42,F,875400.0,743,Salaried,4.1,High School,Single,Owned,24800.0,6,50000
104743,36,F,826200.0,689,Self-employed,8.1,Graduate,Single,Owned,11700.0,5,500000
104744,57,F,1029300.0,900,Self-employed,19.8,High School,Married,Owned,9500.0,1,150000
104745,35,F,644200.0,848,Retired,8.7,Post Graduate,Single,Rented,9700.0,3,500000
104746,61,F,553900.0,787,Salaried,12.6,Post Graduate,Single,Rented,10400.0,5,150000
104747,32,F,602200.0,537,Self-employed,3.8,Post Graduate,Married,Owned,7000.0,4,150000
104748,67,M,574600.0,679,Self-employed,13.2,High School,Married,Owned,7500.0,0,100000
104749,38,F,327000.0,665,Salaried,4.4,Graduate,Married,Living with Parents,4800.0,2,100000
104750,20,F,519800.0,767,Retired,3.5,Below High School,Single,Owned,8600.0,7,75000
104751,26,M,517900.0,719,Salaried,5.4,High School,Married,Living with Parents,7400.0,6,500000
104752,63,F,691100.0,775,Salaried,10.0,Graduate,Divorced,Owned,10200.0,5,25000
104753,67,F,439400.0,839,Self-employed,15.8,Graduate,Married,Living with Parents,7700.0,4,200000
104754,30,M,742200.0,881,Salaried,6.9,Graduate,Married,Rented,13700.0,4,500000
104755,52,F,301800.0,874,Retired,9.1,Post Graduate,Single,Rented,3000.0,3,50000
104756,50,M,738400.0,733,Salaried,9.0,Below High School,Divorced,Owned,800.0,1,500000
104757,25,M,477000.0,721,Salaried,4.2,Post Graduate,Married,Owned,3100.0,4,50000
104758,43,M,850300.0,730,Self-employed,9.7,Below High School,Married,Rented,14000.0,6,500000
104759,57,F,724000.0,789,Retired,13.0,Professional Degree,Married,Rented,6100.0,7,200000
104760,73,M,643200.0,831,Self-employed,17.3,Graduate,Married,Living with Parents,9700.0,2,100000
104761,66,F,832300.0,659,Salaried,15.6,Below High School,Married,Rented,10800.0,6,500000
104762,23,M,759000.0,804,Salaried,0.7,Graduate,Married,Rented,10500.0,2,50000
104763,31,M,662200.0,702,Self-employed,0.5,High School,Married,Living with Parents,11000.0,0,75000
104764,42,F,113900.0,759,Retired,2.5,Post Graduate,Single,Rented,2400.0,2,150000
104765,26,M,763800.0,609,Self-employed,4.2,High School,Single,Living with Parents,10100.0,2,25000
104766,50,F,693600.0,744,Salaried,9.9,Post Graduate,Single,Owned,4400.0,7,50000
104767,18,M,483500.0,731,Salaried,1.4,High School,Married,Owned,7400.0,1,300000
104768,24,F,696200.0,742,Salaried,0.0,Professional Degree,Married,Living with Parents,12600.0,3,50000
104769,20,F,461500.0,491,Salaried,0.9,High School,Married,Owned,0.0,7,50000
104770,34,M,354600.0,617,Salaried,5.0,Graduate,Divorced,Owned,3000.0,1,500000
104771,61,M,406900.0,802,Salaried,16.7,Post Graduate,Married,Owned,5500.0,1,25000
104772,28,M,221600.0,821,Self-employed,5.6,High School,Single,Rented,2200.0,4,200000
104773,74,F,657300.0,713,Salaried,14.6,High School,Married,Rented,9400.0,6,200000
104774,33,F,20800.0,669,Salaried,6.0,Graduate,Single,Owned,200.0,2,25000
104775,20,M,379800.0,800,Retired,0.0,Graduate,Married,Owned,7400.0,4,150000
104776,37,M,701400.0,744,Salaried,0.0,Post Graduate,Married,Owned,9600.0,5,100000
104777,60,F,643600.0,803,Self-employed,17.8,High School,Single,Owned,900.0,6,100000
104778,24,M,542100.0,713,Retired,0.7,Post Graduate,Married,Owned,9900.0,4,75000
104779,22,F,291500.0,703,Retired,4.3,Post Graduate,Married,Owned,5400.0,5,25000
104780,66,F,513700.0,836,Retired,12.4,Post Graduate,Married,Living with Parents,6700.0,2,150000
104781,51,M,0.0,650,Retired,7.5,Below High School,Widowed,Rented,0.0,2,25000
104782,37,M,3700.0,653,Salaried,4.1,High School,Single,Owned,100.0,3,100000
104783,61,M,841500.0,702,Self-employed,13.7,Professional Degree,Married,Owned,5500.0,3,100000
104784,66,M,447100.0,608,Retired,14.9,Graduate,Single,Owned,4900.0,4,150000
104785,38,F,776600.0,614,Salaried,7.5,Graduate,Single,Owned,7400.0,1,150000
104786,49,F,711200.0,709,Self-employed,7.8,Post Graduate,Married,Owned,2700.0,6,300000
104787,18,F,435100.0,680,Salaried,0.1,Below High School,Married,Living with Parents,5800.0,1,500000
104788,35,F,696400.0,588,Salaried,2.6,Graduate,Married,Living with Parents,10200.0,2,150000
104789,51,M,600600.0,619,Salaried,14.3,Graduate,Single,Rented,8500.0,0,150000
104790,29,F,809200.0,779,Self-employed,0.0,Post Graduate,Married,Owned,9700.0,2,150000
104791,74,M,470400.0,900,Salaried,14.3,Post Graduate,Single,Rented,3900.0,7,100000
104792,73,M,272400.0,836,Salaried,15.2,Graduate,Married,Company Provided,6300.0,6,150000
104793,32,M,445100.0,560,Salaried,11.4,High School,Single,Owned,6500.0,2,50000
104794,40,F,930500.0,808,Self-employed,8.9,Post Graduate,Married,Living with Parents,6600.0,1,25000
104795,28,F,157200.0,804,Retired,0.4,Post Graduate,Single,Owned,2600.0,1,50000
104796,46,M,701300.0,683,Salaried,10.9,High School,Married,Rented,11100.0,2,50000
104797,25,F,486500.0,738,Salaried,3.6,Professional Degree,Married,Owned,8500.0,1,150000
104798,40,M,488400.0,736,Self-employed,7.4,High School,Married,Rented,6400.0,0,25000
104799,49,M,615800.0,765,Salaried,11.4,High School,Single,Owned,5700.0,2,75000
104800,52,M,626800.0,813,Salaried,10.4,Professional Degree,Married,Rented,2600.0,1,25000
104801,51,F,574000.0,806,Self-employed,10.4,Graduate,Single,Rented,5600.0,1,50000
104802,30,M,0.0,650,Retired,0.0,Post Graduate,Married,Rented,0.0,2,200000
104803,63,M,934800.0,744,Salaried,17.8,Post Graduate,Married,Rented,14300.0,5,100000
104804,57,M,567500.0,706,Salaried,10.4,Graduate,Married,Owned,1500.0,7,300000
104805,60,F,332100.0,639,Salaried,8.9,High School,Married,Rented,3600.0,5,200000
104806,44,F,20000.0,607,Unemployed,0.0,Post Graduate,Married,Owned,400.0,5,50000
104807,68,M,168800.0,783,Retired,13.6,Graduate,Married,Rented,2000.0,4,25000
104808,40,F,424400.0,657,Salaried,4.2,Graduate,Single,Owned,5500.0,4,500000
104809,63,M,30000.0,792,Student,2.0,Graduate,Widowed,Rented,500.0,6,50000
104810,29,M,678600.0,594,Salaried,6.2,Below High School,Married,Owned,11400.0,7,200000
104811,32,F,785400.0,684,Self-employed,0.0,Below High School,Single,Company Provided,15900.0,0,150000
104812,48,F,951000.0,823,Self-employed,7.5,Graduate,Single,Rented,16300.0,4,300000
104813,49,M,673400.0,800,Retired,8.0,Post Graduate,Single,Owned,10600.0,4,150000
104814,60,F,567500.0,591,Self-employed,12.1,Graduate,Married,Rented,100.0,7,25000
104815,34,M,917000.0,743,Salaried,9.9,High School,Widowed,Owned,13700.0,4,50000
104816,67,F,567700.0,686,Salaried,12.3,Graduate,Married,Owned,13800.0,2,300000
104817,36,F,341500.0,642,Salaried,10.1,Post Graduate,Single,Owned,6000.0,5,150000
104818,48,F,163600.0,717,Retired,8.6,High School,Married,Living with Parents,3200.0,7,300000
104819,71,M,757100.0,671,Salaried,20.6,Graduate,Single,Company Provided,6700.0,2,200000
104820,48,F,431000.0,753,Salaried,8.1,Graduate,Widowed,Company Provided,5500.0,2,500000
104821,56,F,623200.0,869,Salaried,10.1,Graduate,Divorced,Owned,10700.0,3,25000
104822,69,M,754800.0,789,Salaried,15.2,Graduate,Married,Owned,12300.0,4,25000
104823,73,M,863900.0,781,Salaried,20.4,Post Graduate,Single,Living with Parents,16100.0,2,200000
104824,46,F,684200.0,706,Salaried,8.9,High School,Married,Owned,3900.0,5,25000
104825,41,M,487900.0,786,Salaried,7.5,High School,Single,Rented,3900.0,3,25000
104826,29,F,346800.0,671,Salaried,5.2,High School,Married,Company Provided,1600.0,3,200000
104827,48,M,234200.0,681,Salaried,6.4,Graduate,Single,Owned,3500.0,5,300000
104828,70,F,0.0,566,Unemployed,0.0,Post Graduate,Married,Owned,0.0,1,300000
104829,45,M,527600.0,656,Self-employed,6.2,Graduate,Married,Living with Parents,6400.0,2,50000
104830,37,F,834800.0,865,Self-employed,10.1,Professional Degree,Married,Rented,7300.0,2,200000
104831,24,F,0.0,650,Retired,3.1,Graduate,Married,Company Provided,0.0,6,50000
104832,40,M,204200.0,747,Salaried,8.7,High School,Married,Rented,2700.0,4,500000
104833,31,F,662200.0,751,Self-employed,0.0,High School,Single,Owned,13700.0,7,200000
104834,73,F,307600.0,673,Salaried,18.6,Graduate,Single,Living with Parents,7300.0,2,300000
104835,48,M,534700.0,670,Salaried,8.5,Graduate,Single,Living with Parents,12700.0,3,200000
104836,25,M,317200.0,757,Salaried,0.0,Graduate,Single,Company Provided,3200.0,3,500000
104837,21,F,34000.0,711,Retired,1.2,Graduate,Married,Rented,200.0,7,75000
104838,66,F,607000.0,729,Salaried,9.8,Graduate,Married,Rented,11700.0,5,300000
104839,71,M,625600.0,779,Salaried,17.7,High School,Married,Owned,13700.0,3,500000
104840,61,F,495000.0,844,Retired,17.2,Graduate,Married,Owned,8000.0,4,50000
104841,25,M,257600.0,702,Salaried,0.0,Graduate,Married,Company Provided,3400.0,0,100000
104842,23,M,498000.0,690,Self-employed,1.4,Post Graduate,Single,Company Provided,4600.0,2,200000
104843,29,F,822300.0,720,Self-employed,2.8,High School,Single,Rented,14300.0,7,100000
104844,60,M,600000.0,687,Salaried,6.6,Post Graduate,Single,Company Provided,10300.0,2,200000
104845,61,M,680900.0,748,Salaried,15.6,High School,Married,Owned,10400.0,2,50000
104846,65,M,494600.0,730,Salaried,16.0,High School,Single,Living with Parents,2900.0,3,25000
104847,23,M,848600.0,699,Self-employed,7.6,Post Graduate,Married,Rented,5700.0,0,25000
104848,26,M,0.0,650,Retired,3.9,Professional Degree,Single,Rented,0.0,3,50000
104849,69,F,677600.0,746,Retired,12.7,Post Graduate,Married,Rented,13700.0,1,300000
104850,70,F,513700.0,796,Salaried,17.1,High School,Married,Rented,10000.0,5,200000
104851,59,F,331000.0,649,Salaried,16.2,High School,Married,Living with Parents,3500.0,5,75000
104852,24,F,359900.0,642,Self-employed,0.4,Graduate,Married,Owned,400.0,3,200000
104853,21,M,653500.0,718,Self-employed,3.5,Post Graduate,Married,Living with Parents,14500.0,1,100000
104854,21,M,475700.0,762,Salaried,0.0,Graduate,Married,Owned,10300.0,6,50000
104855,57,F,556000.0,759,Salaried,16.1,Below High School,Married,Owned,7900.0,5,300000
104856,66,M,388800.0,775,Salaried,16.8,Graduate,Divorced,Rented,4100.0,2,25000
104857,54,M,600500.0,728,Salaried,3.2,Below High School,Married,Living with Parents,6800.0,6,25000
104858,32,F,482400.0,801,Self-employed,5.3,High School,Married,Living with Parents,9400.0,4,75000
